lot,ID,Version,Flags,Serial Number,Name,PID
kys-hkt-a,1070,n9000-13.2(1m),aliv,FDO24200HFE,aleaf-kys-hkt-a07-0,N9K-C93108TC-FX
kys-hkt-a,1071,n9000-13.2(1m),aliv,FDO24191CLA,aleaf-kys-hkt-a07-1,N9K-C93108TC-FX
kys-hkt-a,1080,n9000-13.2(1m),aliv,FDO24200HES,aleaf-kys-hkt-a08-0,N9K-C93108TC-FX
kys-hkt-a,1081,n9000-13.2(1m),aliv,FDO240307DE,aleaf-kys-hkt-a08-1,N9K-C93108TC-FX
kys-hkt-a,1090,n9000-13.2(1m),aliv,FDO24191CKG,aleaf-kys-hkt-a09-0,N9K-C93108TC-FX
kys-hkt-a,1091,n9000-13.2(1m),aliv,FDO24191CJQ,aleaf-kys-hkt-a09-1,N9K-C93108TC-FX
kys-hkt-a,1100,n9000-13.2(1m),aliv,FDO24200HFA,aleaf-kys-hkt-a10-0,N9K-C93108TC-FX
kys-hkt-a,1101,n9000-13.2(1m),aliv,FDO24200HJZ,aleaf-kys-hkt-a10-1,N9K-C93108TC-FX
kys-hkt-a,1110,n9000-13.2(1m),aliv,FDO24200HFB,aleaf-kys-hkt-a11-0,N9K-C93108TC-FX
kys-hkt-a,1111,n9000-13.2(1m),aliv,FDO24200HDM,aleaf-kys-hkt-a11-1,N9K-C93108TC-FX
kys-hkt-a,1120,n9000-13.2(1m),aliv,FDO24200HJ8,aleaf-kys-hkt-a12-0,N9K-C93108TC-FX
kys-hkt-a,1121,n9000-13.2(1m),aliv,FDO24200HJU,aleaf-kys-hkt-a12-1,N9K-C93108TC-FX
kys-hkt-a,1130,n9000-13.2(1m),aliv,FDO24200HDY,aleaf-kys-hkt-a13-0,N9K-C93108TC-FX
kys-hkt-a,1131,n9000-13.2(1m),aliv,FDO24200HHA,aleaf-kys-hkt-a13-1,N9K-C93108TC-FX
kys-hkt-a,1140,n9000-13.2(1m),aliv,FDO23321AWE,aleaf-kys-hkt-a14-0,N9K-C93108TC-FX
kys-hkt-a,1141,n9000-13.2(1m),aliv,FDO24191CLM,aleaf-kys-hkt-a14-1,N9K-C93108TC-FX
kys-hkt-a,1150,n9000-13.2(1m),aliv,FDO24200HFS,aleaf-kys-hkt-a15-0,N9K-C93108TC-FX
kys-hkt-a,1151,n9000-13.2(1m),aliv,FDO24200HF0,aleaf-kys-hkt-a15-1,N9K-C93108TC-FX
kys-hkt-a,1160,n9000-13.2(1m),aliv,FDO24191CKJ,aleaf-kys-hkt-a16-0,N9K-C93108TC-FX
kys-hkt-a,1161,n9000-13.2(1m),aliv,FDO24200HFF,aleaf-kys-hkt-a16-1,N9K-C93108TC-FX
kys-hkt-a,1170,n9000-13.2(1m),aliv,FDO24200HJD,aleaf-kys-hkt-a17-0,N9K-C93108TC-FX
kys-hkt-a,1171,n9000-13.2(1m),aliv,FDO24200HHJ,aleaf-kys-hkt-a17-1,N9K-C93108TC-FX
kys-oit-a,201,n9000-13.0(1k),asiv,FGE21292D2N,spine-kys-oit-a1,N9K-SUP-A
kys-oit-a,202,n9000-13.0(1k),asiv,FGE21292D2Q,spine-kys-oit-a2,N9K-SUP-A
kys-oit-a,203,n9000-13.0(1k),asiv,FGE21292D46,spine-kys-oit-a3,N9K-SUP-A
kys-oit-a,301,n9000-13.0(1k),aliv,FDO21331ZYD,bleaf-kys-oit-a1,N9K-C9396PX
kys-oit-a,302,n9000-13.0(1k),aliv,FDO21331ZXQ,bleaf-kys-oit-a2,N9K-C9396PX
kys-oit-a,303,n9000-13.0(1k),aliv,FDO21331ZYJ,bleaf-kys-oit-a3,N9K-C9396PX
kys-oit-a,304,n9000-13.0(1k),aliv,FDO21310D6W,bleaf-kys-oit-a4,N9K-C9396PX
kys-oit-a,1010,n9000-13.2(1m),aliv,FDO272607MF,aleaf-kys-oit-a01-0,N9K-C93180YC-FX
kys-oit-a,1011,n9000-13.2(1m),aliv,FDO272607MT,aleaf-kys-oit-a01-1,N9K-C93180YC-FX
kys-oit-a,1020,n9000-13.2(1m),aliv,FDO272607N4,aleaf-kys-oit-a02-0,N9K-C93180YC-FX
kys-oit-a,1021,n9000-13.2(1m),aliv,FDO272607P6,aleaf-kys-oit-a02-1,N9K-C93180YC-FX
kys-oit-a,1030,n9000-13.2(1m),aliv,FDO272607QM,aleaf-kys-oit-a03-0,N9K-C93180YC-FX
kys-oit-a,1031,n9000-13.2(1m),aliv,FDO272607TV,aleaf-kys-oit-a03-1,N9K-C93180YC-FX
kys-oit-a,1040,n9000-13.2(1m),aliv,FDO272607TY,aleaf-kys-oit-a04-0,N9K-C93180YC-FX
kys-oit-a,1041,n9000-13.2(1m),aliv,FDO272607WZ,aleaf-kys-oit-a04-1,N9K-C93180YC-FX
kys-oit-a,1050,n9000-13.2(1m),aliv,FDO272607X1,aleaf-kys-oit-a05-0,N9K-C93180YC-FX
kys-oit-a,1051,n9000-13.2(1m),aliv,FDO272607X2,aleaf-kys-oit-a05-1,N9K-C93180YC-FX
kys-oit-a,1060,n9000-13.0(1k),aliv,FDO21231TTT,aleaf-kys-oit-a06-0,N9K-C9396TX
kys-oit-a,1061,n9000-13.0(1k),aliv,FDO21231TN6,aleaf-kys-oit-a06-1,N9K-C9396TX
kys-oit-a,1070,n9000-13.2(1m),aliv,FDO27230AEY,aleaf-kys-oit-a07-0,N9K-C93108TC-FX
kys-oit-a,1071,n9000-13.2(1m),aliv,FDO27230AFA,aleaf-kys-oit-a07-1,N9K-C93108TC-FX
kys-oit-a,1080,n9000-13.2(1m),aliv,FDO27230AFM,aleaf-kys-oit-a08-0,N9K-C93108TC-FX
kys-oit-a,1081,n9000-13.2(1m),aliv,FDO27230AG4,aleaf-kys-oit-a08-1,N9K-C93108TC-FX
kys-oit-a,1090,n9000-13.0(1k),aliv,FDO213626HU,aleaf-kys-oit-a09-0,N9K-C9396TX
kys-oit-a,1091,n9000-13.0(1k),aliv,FDO213626HA,aleaf-kys-oit-a09-1,N9K-C9396TX
kys-oit-a,1100,n9000-13.0(1k),aliv,FDO21111PAV,aleaf-kys-oit-a10-0,N9K-C9396TX
kys-oit-a,1101,n9000-13.0(1k),aliv,FDO213626HD,aleaf-kys-oit-a10-1,N9K-C9396TX
kys-oit-a,1110,n9000-13.2(1m),aliv,FDO2724008C,aleaf-kys-oit-a11-0,N9K-C93108TC-FX
kys-oit-a,1111,n9000-13.2(1m),aliv,FDO2724008S,aleaf-kys-oit-a11-1,N9K-C93108TC-FX
kys-oit-a,1120,n9000-13.2(1m),aliv,FDO2724008Z,aleaf-kys-oit-a12-0,N9K-C93108TC-FX
kys-oit-a,1121,n9000-13.2(1m),aliv,FDO27240090,aleaf-kys-oit-a12-1,N9K-C93108TC-FX
kys-oit-a,1130,n9000-13.0(1k),aliv,FDO213626JG,aleaf-kys-oit-a13-0,N9K-C9396TX
kys-oit-a,1131,n9000-13.0(1k),aliv,FDO21111PBS,aleaf-kys-oit-a13-1,N9K-C9396TX
kys-oit-a,1140,n9000-13.0(1k),aliv,FDO21310M7D,aleaf-kys-oit-a14-0,N9K-C9396TX
kys-oit-a,1141,n9000-13.0(1k),aliv,FDO213626HQ,aleaf-kys-oit-a14-1,N9K-C9396TX
kys-oit-a,1150,n9000-13.0(1k),aliv,FDO211021KZ,aleaf-kys-oit-a15-0,N9K-C9396TX
kys-oit-a,1151,n9000-13.0(1k),aliv,FDO20470VSQ,aleaf-kys-oit-a15-1,N9K-C9396TX
kys-oit-a,1160,n9000-13.0(1k),aliv,FDO211021LY,aleaf-kys-oit-a16-0,N9K-C9396TX
kys-oit-a,1161,n9000-13.0(1k),aliv,FDO211021LS,aleaf-kys-oit-a16-1,N9K-C9396TX
kys-oit-a,1170,n9000-13.0(1k),aliv,FDO211021LP,aleaf-kys-oit-a17-0,N9K-C9396TX
kys-oit-a,1171,n9000-13.0(1k),aliv,FDO21231TV9,aleaf-kys-oit-a17-1,N9K-C9396TX
kys-oit-b,201,n9000-13.0(1k),asiv,FGE21492XYN,spine-kys-oit-b1,N9K-SUP-A
kys-oit-b,202,n9000-13.0(1k),asiv,FGE21492XWJ,spine-kys-oit-b2,N9K-SUP-A
kys-oit-b,203,n9000-13.0(1k),asiv,FGE21492YLT,spine-kys-oit-b3,N9K-SUP-A
kys-oit-b,301,n9000-13.0(1k),aliv,FDO21481819,bleaf-kys-oit-b1,N9K-C9396PX
kys-oit-b,302,n9000-13.0(1k),aliv,FDO2148181K,bleaf-kys-oit-b2,N9K-C9396PX
kys-oit-b,303,n9000-13.0(1k),aliv,FDO21331ZWU,bleaf-kys-oit-b3,N9K-C9396PX
kys-oit-b,304,n9000-13.0(1k),aliv,SAL1948TS3R,bleaf-kys-oit-b4,N9K-C9396PX
kys-oit-b,1010,n9000-13.2(1m),aliv,FDO272607N6,aleaf-kys-oit-b01-0,N9K-C93180YC-FX
kys-oit-b,1011,n9000-13.2(1m),aliv,FDO272607NY,aleaf-kys-oit-b01-1,N9K-C93180YC-FX
kys-oit-b,1020,n9000-13.2(1m),aliv,FDO272607P3,aleaf-kys-oit-b02-0,N9K-C93180YC-FX
kys-oit-b,1021,n9000-13.2(1m),aliv,FDO272607P4,aleaf-kys-oit-b02-1,N9K-C93180YC-FX
kys-oit-b,1030,n9000-13.2(1m),aliv,FDO272607PS,aleaf-kys-oit-b03-0,N9K-C93180YC-FX
kys-oit-b,1031,n9000-13.2(1m),aliv,FDO272607TU,aleaf-kys-oit-b03-1,N9K-C93180YC-FX
kys-oit-b,1040,n9000-13.2(1m),aliv,FDO272607VD,aleaf-kys-oit-b04-0,N9K-C93180YC-FX
kys-oit-b,1041,n9000-13.2(1m),aliv,FDO272607XH,aleaf-kys-oit-b04-1,N9K-C93180YC-FX
kys-oit-b,1050,n9000-13.2(1m),aliv,FDO272607XN,aleaf-kys-oit-b05-0,N9K-C93180YC-FX
kys-oit-b,1051,n9000-13.2(1m),aliv,FDO272607Y5,aleaf-kys-oit-b05-1,N9K-C93180YC-FX
kys-oit-b,1060,n9000-13.0(1k),aliv,FDO21491EBA,aleaf-kys-oit-b06-0,N9K-C9396TX
kys-oit-b,1061,n9000-13.0(1k),aliv,FDO214810Q1,aleaf-kys-oit-b06-1,N9K-C9396TX
kys-oit-b,1070,n9000-13.2(1m),aliv,FDO27240081,aleaf-kys-oit-b07-0,N9K-C93108TC-FX
kys-oit-b,1071,n9000-13.2(1m),aliv,FDO2724008M,aleaf-kys-oit-b07-1,N9K-C93108TC-FX
kys-oit-b,1080,n9000-13.0(1k),aliv,FDO214810NY,aleaf-kys-oit-b08-0,N9K-C9396TX
kys-oit-b,1081,n9000-13.0(1k),aliv,FDO214810P8,aleaf-kys-oit-b08-1,N9K-C9396TX
kys-oit-b,1090,n9000-13.0(1k),aliv,FDO214810NT,aleaf-kys-oit-b09-0,N9K-C9396TX
kys-oit-b,1091,n9000-13.0(1k),aliv,FDO214810P6,aleaf-kys-oit-b09-1,N9K-C9396TX
kys-oit-b,1100,n9000-13.0(1k),aliv,FDO21430DZT,aleaf-kys-oit-b10-0,N9K-C9396TX
kys-oit-b,1101,n9000-13.0(1k),aliv,FDO21491EBQ,aleaf-kys-oit-b10-1,N9K-C9396TX
kys-oit-b,1110,n9000-13.2(1m),aliv,FDO272400BH,aleaf-kys-oit-b11-0,N9K-C93108TC-FX
kys-oit-b,1111,n9000-13.2(1m),aliv,FDO272400BP,aleaf-kys-oit-b11-1,N9K-C93108TC-FX
kys-oit-b,1120,n9000-13.0(1k),aliv,FDO214810S4,aleaf-kys-oit-b12-0,N9K-C9396TX
kys-oit-b,1121,n9000-13.0(1k),aliv,FDO214810NG,aleaf-kys-oit-b12-1,N9K-C9396TX
kys-oit-b,1130,n9000-13.2(1m),aliv,FDO27230ADY,aleaf-kys-oit-b13-0,N9K-C93108TC-FX
kys-oit-b,1131,n9000-13.2(1m),aliv,FDO27230AEG,aleaf-kys-oit-b13-1,N9K-C93108TC-FX
kys-oit-b,1140,n9000-13.0(1k),aliv,FDO214810QE,aleaf-kys-oit-b14-0,N9K-C9396TX
kys-oit-b,1141,n9000-13.0(1k),aliv,FDO214810QZ,aleaf-kys-oit-b14-1,N9K-C9396TX
kys-oit-b,1150,n9000-13.0(1k),aliv,FDO214810PF,aleaf-kys-oit-b15-0,N9K-C9396TX
kys-oit-b,1151,n9000-13.0(1k),aliv,FDO214810S8,aleaf-kys-oit-b15-1,N9K-C9396TX
kys-oit-b,1160,n9000-13.0(1k),aliv,FDO21491EBC,aleaf-kys-oit-b16-0,N9K-C9396TX
kys-oit-b,1161,n9000-13.0(1k),aliv,FDO214810Q0,aleaf-kys-oit-b16-1,N9K-C9396TX
kys-oit-b,1170,n9000-13.0(1k),aliv,FDO21491EBN,aleaf-kys-oit-b17-0,N9K-C9396TX
kys-oit-b,1171,n9000-13.0(1k),aliv,FDO214810QS,aleaf-kys-oit-b17-1,N9K-C9396TX
kys-oit-c,201,n9000-13.2(1m),asiv,FGE24136C66,spine-kys-oit-c1,N9K-SUP-A+
kys-oit-c,202,n9000-13.2(1m),asiv,FGE24126BVY,spine-kys-oit-c2,N9K-SUP-A+
kys-oit-c,203,n9000-13.2(1m),asiv,FGE24126BVF,spine-kys-oit-c3,N9K-SUP-A+
kys-oit-c,301,n9000-13.2(1m),aliv,FDO24130FF9,bleaf-kys-oit-c1,N9K-C93180YC-FX
kys-oit-c,302,n9000-13.2(1m),aliv,FDO24141D6K,bleaf-kys-oit-c2,N9K-C93180YC-FX
kys-oit-c,303,n9000-13.2(1m),aliv,FDO24141D6H,bleaf-kys-oit-c3,N9K-C93180YC-FX
kys-oit-c,304,n9000-13.2(1m),aliv,FDO24141SEG,bleaf-kys-oit-c4,N9K-C93180YC-FX
kys-oit-c,1010,n9000-13.2(1m),aliv,FDO24261DXL,aleaf-kys-oit-c01-0,N9K-C93108TC-FX
kys-oit-c,1011,n9000-13.2(1m),aliv,FDO24261T4E,aleaf-kys-oit-c01-1,N9K-C93108TC-FX
kys-oit-c,1020,n9000-13.2(1m),aliv,FDO24261DUC,aleaf-kys-oit-c02-0,N9K-C93108TC-FX
kys-oit-c,1021,n9000-13.2(1m),aliv,FDO24261SX2,aleaf-kys-oit-c02-1,N9K-C93108TC-FX
kys-oit-c,1030,n9000-13.2(1m),aliv,FDO24261SV9,aleaf-kys-oit-c03-0,N9K-C93108TC-FX
kys-oit-c,1031,n9000-13.2(1m),aliv,FDO24261SWT,aleaf-kys-oit-c03-1,N9K-C93108TC-FX
kys-oit-c,1040,n9000-13.2(1m),aliv,FDO24261T0A,aleaf-kys-oit-c04-0,N9K-C93108TC-FX
kys-oit-c,1041,n9000-13.2(1m),aliv,FDO24261DVB,aleaf-kys-oit-c04-1,N9K-C93108TC-FX
kys-oit-c,1050,n9000-13.2(1m),aliv,FDO24261DYA,aleaf-kys-oit-c05-0,N9K-C93108TC-FX
kys-oit-c,1051,n9000-13.2(1m),aliv,FDO24261SVH,aleaf-kys-oit-c05-1,N9K-C93108TC-FX
kys-oit-c,1060,n9000-13.2(1m),aliv,FDO24261SZS,aleaf-kys-oit-c06-0,N9K-C93108TC-FX
kys-oit-c,1061,n9000-13.2(1m),aliv,FDO24261T2S,aleaf-kys-oit-c06-1,N9K-C93108TC-FX
kys-oit-c,1070,n9000-13.2(1m),aliv,FDO24261T01,aleaf-kys-oit-c07-0,N9K-C93108TC-FX
kys-oit-c,1071,n9000-13.2(1m),aliv,FDO24261SXU,aleaf-kys-oit-c07-1,N9K-C93108TC-FX
kys-oit-c,1080,n9000-13.2(1m),aliv,FDO24261DWN,aleaf-kys-oit-c08-0,N9K-C93108TC-FX
kys-oit-c,1081,n9000-13.2(1m),aliv,FDO24261DXF,aleaf-kys-oit-c08-1,N9K-C93108TC-FX
kys-oit-c,1090,n9000-13.2(1m),aliv,FDO24261DTW,aleaf-kys-oit-c09-0,N9K-C93108TC-FX
kys-oit-c,1091,n9000-13.2(1m),aliv,FDO24261SV2,aleaf-kys-oit-c09-1,N9K-C93108TC-FX
kys-oit-c,1100,n9000-13.2(1m),aliv,FDO24261DTS,aleaf-kys-oit-c10-0,N9K-C93108TC-FX
kys-oit-c,1101,n9000-13.2(1m),aliv,FDO24261DXS,aleaf-kys-oit-c10-1,N9K-C93108TC-FX
kys-oit-c,1110,n9000-13.2(1m),aliv,FDO24251CL9,aleaf-kys-oit-c11-0,N9K-C93108TC-FX
kys-oit-c,1111,n9000-13.2(1m),aliv,FDO24261SZ7,aleaf-kys-oit-c11-1,N9K-C93108TC-FX
kys-oit-c,1120,n9000-13.2(1m),aliv,FDO24261SZG,aleaf-kys-oit-c12-0,N9K-C93108TC-FX
kys-oit-c,1121,n9000-13.2(1m),aliv,FDO24261SWW,aleaf-kys-oit-c12-1,N9K-C93108TC-FX
kys-oit-c,1130,n9000-13.2(1m),aliv,FDO24261DUM,aleaf-kys-oit-c13-0,N9K-C93108TC-FX
kys-oit-c,1131,n9000-13.2(1m),aliv,FDO24261T0H,aleaf-kys-oit-c13-1,N9K-C93108TC-FX
kys-oit-c,1140,n9000-13.2(1m),aliv,FDO24261T0E,aleaf-kys-oit-c14-0,N9K-C93108TC-FX
kys-oit-c,1141,n9000-13.2(1m),aliv,FDO24520UFD,aleaf-kys-oit-c14-1,N9K-C93108TC-FX
kys-oit-c,1150,n9000-13.2(1m),aliv,FDO24261T0N,aleaf-kys-oit-c15-0,N9K-C93108TC-FX
kys-oit-c,1151,n9000-13.2(1m),aliv,FDO24261SWV,aleaf-kys-oit-c15-1,N9K-C93108TC-FX
kys-oit-c,1160,n9000-13.2(1m),aliv,FDO24261DXB,aleaf-kys-oit-c16-0,N9K-C93108TC-FX
kys-oit-c,1161,n9000-13.2(1m),aliv,FDO24261T0V,aleaf-kys-oit-c16-1,N9K-C93108TC-FX
kys-oit-c,1170,n9000-13.2(1m),aliv,FDO24261SV8,aleaf-kys-oit-c17-0,N9K-C93108TC-FX
kys-oit-c,1171,n9000-13.2(1m),aliv,FDO24261T4D,aleaf-kys-oit-c17-1,N9K-C93108TC-FX
thk-ygt-a,201,n9000-13.0(1k),asiv,FGE21202484,spine-thk-ygt-a1,N9K-SUP-A
thk-ygt-a,202,n9000-13.0(1k),asiv,FGE21202482,spine-thk-ygt-a2,N9K-SUP-A
thk-ygt-a,203,n9000-13.0(1k),asiv,FGE2120247Q,spine-thk-ygt-a3,N9K-SUP-A
thk-ygt-a,301,n9000-13.0(1k),aliv,FDO203406GM,bleaf-thk-ygt-a1,N9K-C9396PX
thk-ygt-a,302,n9000-13.0(1k),aliv,FDO21240W0D,bleaf-thk-ygt-a2,N9K-C9396PX
thk-ygt-a,303,n9000-13.0(1k),aliv,FDO21240W0G,bleaf-thk-ygt-a3,N9K-C9396PX
thk-ygt-a,304,n9000-13.0(1k),aliv,FDO21240VZ2,bleaf-thk-ygt-a4,N9K-C9396PX
thk-ygt-a,1010,n9000-13.0(1k),aliv,FDO21212L3N,aleaf-thk-ygt-a01-0,N9K-C9396PX
thk-ygt-a,1011,n9000-13.0(1k),aliv,FDO21240VWC,aleaf-thk-ygt-a01-1,N9K-C9396PX
thk-ygt-a,1020,n9000-13.0(1k),aliv,FDO21240W06,aleaf-thk-ygt-a02-0,N9K-C9396PX
thk-ygt-a,1021,n9000-13.0(1k),aliv,SAL18401MJR,aleaf-thk-ygt-a02-1,N9K-C9396PX
thk-ygt-a,1030,n9000-13.0(1k),aliv,FDO21240VQD,aleaf-thk-ygt-a03-0,N9K-C9396PX
thk-ygt-a,1031,n9000-13.0(1k),aliv,FDO21240VYD,aleaf-thk-ygt-a03-1,N9K-C9396PX
thk-ygt-a,1040,n9000-13.0(1k),aliv,FDO21240VYZ,aleaf-thk-ygt-a04-0,N9K-C9396PX
thk-ygt-a,1041,n9000-13.0(1k),aliv,FDO21240VZW,aleaf-thk-ygt-a04-1,N9K-C9396PX
thk-ygt-a,1050,n9000-13.0(1k),aliv,FDO21240TD2,aleaf-thk-ygt-a05-0,N9K-C9396PX
thk-ygt-a,1051,n9000-13.0(1k),aliv,SAL2035UU1Q,aleaf-thk-ygt-a05-1,N9K-C9396PX
thk-ygt-a,1060,n9000-13.0(1k),aliv,FDO21152VYL,aleaf-thk-ygt-a06-0,N9K-C9396TX
thk-ygt-a,1061,n9000-13.0(1k),aliv,FDO21152VZY,aleaf-thk-ygt-a06-1,N9K-C9396TX
thk-ygt-a,1070,n9000-13.0(1k),aliv,FDO21152VYZ,aleaf-thk-ygt-a07-0,N9K-C9396TX
thk-ygt-a,1071,n9000-13.0(1k),aliv,FDO21152VYK,aleaf-thk-ygt-a07-1,N9K-C9396TX
thk-ygt-a,1080,n9000-13.0(1k),aliv,FDO21152VZ4,aleaf-thk-ygt-a08-0,N9K-C9396TX
thk-ygt-a,1081,n9000-13.0(1k),aliv,SAL2028T5T9,aleaf-thk-ygt-a08-1,N9K-C9396TX
thk-ygt-a,1090,n9000-13.0(1k),aliv,FDO21152VY0,aleaf-thk-ygt-a09-0,N9K-C9396TX
thk-ygt-a,1091,n9000-13.0(1k),aliv,SAL2026SNG3,aleaf-thk-ygt-a09-1,N9K-C9396TX
thk-ygt-a,1100,n9000-13.0(1k),aliv,FDO205204YP,aleaf-thk-ygt-a10-0,N9K-C9396TX
thk-ygt-a,1101,n9000-13.0(1k),aliv,FDO21152VZ7,aleaf-thk-ygt-a10-1,N9K-C9396TX
thk-ygt-a,1110,n9000-13.0(1k),aliv,FDO21152VYN,aleaf-thk-ygt-a11-0,N9K-C9396TX
thk-ygt-a,1111,n9000-13.0(1k),aliv,FDO210405B4,aleaf-thk-ygt-a11-1,N9K-C9396TX
thk-ygt-a,1120,n9000-13.0(1k),aliv,FDO20521027,aleaf-thk-ygt-a12-0,N9K-C9396TX
thk-ygt-a,1121,n9000-13.0(1k),aliv,FDO211021LU,aleaf-thk-ygt-a12-1,N9K-C9396TX
thk-ygt-a,1130,n9000-13.0(1k),aliv,SAL1926HJH4,aleaf-thk-ygt-a13-0,N9K-C9396TX
thk-ygt-a,1131,n9000-13.0(1k),aliv,SAL2026SNJ7,aleaf-thk-ygt-a13-1,N9K-C9396TX
thk-ygt-a,1140,n9000-13.0(1k),aliv,FDO2120243L,aleaf-thk-ygt-a14-0,N9K-C9396TX
thk-ygt-a,1141,n9000-13.0(1k),aliv,SAL1926HQB2,aleaf-thk-ygt-a14-1,N9K-C9396TX
thk-ygt-a,1150,n9000-13.0(1k),aliv,SAL2028T5QZ,aleaf-thk-ygt-a15-0,N9K-C9396TX
thk-ygt-a,1151,n9000-13.0(1k),aliv,FDO21152VZJ,aleaf-thk-ygt-a15-1,N9K-C9396TX
thk-ygt-a,1160,n9000-13.0(1k),aliv,FDO2120243J,aleaf-thk-ygt-a16-0,N9K-C9396TX
thk-ygt-a,1161,n9000-13.0(1k),aliv,FDO2120244H,aleaf-thk-ygt-a16-1,N9K-C9396TX
thk-ygt-a,1170,n9000-13.0(1k),aliv,FDO2120243D,aleaf-thk-ygt-a17-0,N9K-C9396TX
thk-ygt-a,1171,n9000-13.0(1k),aliv,FDO21152VZ6,aleaf-thk-ygt-a17-1,N9K-C9396TX
thk-ygt-b,201,n9000-13.0(1k),asiv,FGE211920KS,spine-thk-ygt-b1,N9K-SUP-A
thk-ygt-b,202,n9000-13.0(1k),asiv,FGE21161WNC,spine-thk-ygt-b2,N9K-SUP-A
thk-ygt-b,203,n9000-13.0(1k),asiv,FGE211920KA,spine-thk-ygt-b3,N9K-SUP-A
thk-ygt-b,301,n9000-13.0(1k),aliv,FDO21240W08,bleaf-thk-ygt-b1,N9K-C9396PX
thk-ygt-b,302,n9000-13.0(1k),aliv,FDO21240VP7,bleaf-thk-ygt-b2,N9K-C9396PX
thk-ygt-b,303,n9000-13.0(1k),aliv,FDO212226ZH,bleaf-thk-ygt-b3,N9K-C9396PX
thk-ygt-b,304,n9000-13.0(1k),aliv,FDO21240VYC,bleaf-thk-ygt-b4,N9K-C9396PX
thk-ygt-b,1010,n9000-13.0(1k),aliv,FDO21240T7S,aleaf-thk-ygt-b01-0,N9K-C9396PX
thk-ygt-b,1011,n9000-13.0(1k),aliv,FDO220216J2,aleaf-thk-ygt-b01-1,N9K-C9396PX
thk-ygt-b,1020,n9000-13.0(1k),aliv,FDO21240TF9,aleaf-thk-ygt-b02-0,N9K-C9396PX
thk-ygt-b,1021,n9000-13.0(1k),aliv,FDO21240VP4,aleaf-thk-ygt-b02-1,N9K-C9396PX
thk-ygt-b,1030,n9000-13.0(1k),aliv,FDO21240VW6,aleaf-thk-ygt-b03-0,N9K-C9396PX
thk-ygt-b,1031,n9000-13.0(1k),aliv,FDO21240TB4,aleaf-thk-ygt-b03-1,N9K-C9396PX
thk-ygt-b,1040,n9000-13.0(1k),aliv,FDO21240VZ3,aleaf-thk-ygt-b04-0,N9K-C9396PX
thk-ygt-b,1041,n9000-13.0(1k),aliv,FDO21240VWZ,aleaf-thk-ygt-b04-1,N9K-C9396PX
thk-ygt-b,1050,n9000-13.0(1k),aliv,FDO21240VQT,aleaf-thk-ygt-b05-0,N9K-C9396PX
thk-ygt-b,1051,n9000-13.0(1k),aliv,FDO2122266W,aleaf-thk-ygt-b05-1,N9K-C9396PX
thk-ygt-b,1060,n9000-13.0(1k),aliv,FDO21152VYC,aleaf-thk-ygt-b06-0,N9K-C9396TX
thk-ygt-b,1061,n9000-13.0(1k),aliv,SAL2026SNGC,aleaf-thk-ygt-b06-1,N9K-C9396TX
thk-ygt-b,1070,n9000-13.0(1k),aliv,FDO21152VZF,aleaf-thk-ygt-b07-0,N9K-C9396TX
thk-ygt-b,1071,n9000-13.0(1k),aliv,FDO21152VZG,aleaf-thk-ygt-b07-1,N9K-C9396TX
thk-ygt-b,1080,n9000-13.0(1k),aliv,SAL2026SNJB,aleaf-thk-ygt-b08-0,N9K-C9396TX
thk-ygt-b,1081,n9000-13.0(1k),aliv,SAL2028T5S4,aleaf-thk-ygt-b08-1,N9K-C9396TX
thk-ygt-b,1090,n9000-13.0(1k),aliv,SAL1940QCZW,aleaf-thk-ygt-b09-0,N9K-C9396TX
thk-ygt-b,1091,n9000-13.0(1k),aliv,FDO211021JP,aleaf-thk-ygt-b09-1,N9K-C9396TX
thk-ygt-b,1100,n9000-13.0(1k),aliv,FDO21152VZD,aleaf-thk-ygt-b10-0,N9K-C9396TX
thk-ygt-b,1101,n9000-13.0(1k),aliv,FDO21152VZC,aleaf-thk-ygt-b10-1,N9K-C9396TX
thk-ygt-b,1110,n9000-13.0(1k),aliv,FDO2052103Y,aleaf-thk-ygt-b11-0,N9K-C9396TX
thk-ygt-b,1111,n9000-13.0(1k),aliv,FDO21152W00,aleaf-thk-ygt-b11-1,N9K-C9396TX
thk-ygt-b,1120,n9000-13.0(1k),aliv,FDO21152VYS,aleaf-thk-ygt-b12-0,N9K-C9396TX
thk-ygt-b,1121,n9000-13.0(1k),aliv,FDO205204YM,aleaf-thk-ygt-b12-1,N9K-C9396TX
thk-ygt-b,1130,n9000-13.0(1k),aliv,FDO21202449,aleaf-thk-ygt-b13-0,N9K-C9396TX
thk-ygt-b,1131,n9000-13.0(1k),aliv,FDO22020JNB,aleaf-thk-ygt-b13-1,N9K-C9396TX
thk-ygt-b,1140,n9000-13.0(1k),aliv,FDO21152VZT,aleaf-thk-ygt-b14-0,N9K-C9396TX
thk-ygt-b,1141,n9000-13.0(1k),aliv,SAL2026SNFR,aleaf-thk-ygt-b14-1,N9K-C9396TX
thk-ygt-b,1150,n9000-13.0(1k),aliv,SAL2028T5T7,aleaf-thk-ygt-b15-0,N9K-C9396TX
thk-ygt-b,1160,n9000-13.0(1k),aliv,FDO2120243M,aleaf-thk-ygt-b16-0,N9K-C9396TX
